Time,Bus,MessageID,Message,MessageLength
1580765517.2279537,0,36,020001ba420480af,8
1580765517.228168,0,550,4000100000000000,8
1580765517.229412,0,643,0000000000008c,7
1580765517.230399,0,742,fff800087fe0004e,8
1580765517.2312856,0,871,0000,2
1580765517.2323883,0,401,9500003264640029,8
1580765517.233839,0,1553,2100002000000182,8
1580765517.2370143,0,170,208520992090209e,8
1580765517.2372882,0,180,00000000b5063eb5,8
1580765517.237591,0,37,00000fff0000003b,8
1580765517.2377365,0,552,f866008c,4
1580765517.2378824,0,186,01b92098,4
1580765517.2380173,0,426,0000000000b1,6
1580765517.2387178,0,466,fd30f6d400028054,8
1580765517.2414012,0,835,f83363c000d80074,8
1580765517.242289,0,740,940000007f,5
1580765517.2427626,0,1020,00001f0033007088,8
1580765517.243013,0,452,04581b083700c043,8
1580765517.243288,0,464,0774100002000167,8
1580765517.244384,0,608,00fff800030171d6,8
1580765517.2452893,0,610,002800029800002e,8
1580765517.2470572,0,170,2098208220822095,8
1580765517.24758,0,37,00000fff0000003b,8
1580765517.2478883,0,36,020001b6420580ac,8
1580765517.2484753,1,386,b46c54ed80f471d1,8
1580765517.2486138,0,800,0001ffc4d00100c0,8
1580765517.2487705,0,810,88b7,2
1580765517.249029,0,812,0000000000000037,8
1580765517.2491665,1,387,b428a8f500f4e1da,8
1580765517.3680973,0,565,0000000a180a006b,8
1580765517.3683383,1,441,b60d5ef8001ec6bf,8
1580765517.368543,1,442,b60a760f2001739c,8
1580765517.3688767,0,464,07081000020001fb,8
1580765517.3692062,1,443,b6059000001ffc2a,8
1580765517.369403,0,835,f82a63c000d8006b,8
1580765517.3696382,1,976,db808080808080b6,8
1580765517.370396,1,977,db808080808080b7,8
1580765517.370567,1,978,db808080808080b8,8
1580765517.371257,1,979,db808080808080b9,8
1580765517.373822,0,999,00000000000000,7
1580765517.3763883,0,401,a7fffc326464ff35,8
1580765517.3769758,0,170,202c202b201a2023,8
1580765517.377284,0,180,00000000c105cd4f,8
1580765517.377519,0,37,00000fff0000003b,8
1580765517.3781085,0,552,f85f0085,4
1580765517.3785293,0,550,4000100000000000,8
1580765517.3804016,0,743,7d04000000000072,8
1580765517.3814259,1,296,d8404000088f,6
1580765517.3815563,1,352,00000814082c9049,8
1580765517.3823876,1,353,802cc7010008e5,7
1580765517.3835561,0,945,00000001000800c5,8
1580765517.3837872,0,1745,d600000000000000,8
1580765517.3841054,0,1000,0000000000000000,8
1580765517.3843853,0,608,00fffe0001ff5fc6,8
1580765517.384609,0,452,04251b083700c010,8
1580765517.3851564,0,467,00b0360f0c0000dd,8
1580765517.3854775,0,882,007f7f7f7f000000,8
1580765517.3862858,0,705,0800d200d4c6003f,8
1580765517.3864229,0,740,a600000091,5
1580765517.3869798,0,170,202020281ffa201a,8
1580765517.387132,0,186,01b52094,4
1580765517.3873904,0,37,00000fff0000003b,8
1580765517.3876119,0,426,0000000000b1,6
1580765517.3878608,0,36,020001b3420080a4,8
1580765517.3895073,0,643,0000000000008c,7
1580765517.3904178,0,742,fff800087fe0004e,8
1580765517.3906972,0,1172,0200000000000000,8
1580765517.3914142,0,830,08ff1180001f00,7
1580765517.3930368,0,1020,00001e0032807090,8
1580765517.393917,0,1001,0000000000000000,8
1580765517.3943882,0,1017,9058154100000042,8
1580765517.3961084,0,896,80a0000800001e01,8
1580765517.3969839,0,170,2011201a1fef201d,8
1580765517.3975058,0,37,00000fff0000003b,8
1580765517.3977761,0,466,fd30f6b9001c8053,8
1580765517.3979115,0,552,f85f0085,4
1580765517.3980534,0,544,00000026,4
1580765517.3982575,1,386,b76bb8ebc0f54146,8
1580765517.3983912,0,562,f20808ff316c,6
1580765517.3987327,0,800,0001ffc4cf0100bf,8
1580765517.3989244,0,810,88b7,2
1580765517.3991125,0,836,000000000000004f,8
1580765517.3992918,1,388,b71f6a0cc0f529b7,8
1580765517.4002867,1,390,b714d00d20f8c110,8
1580765517.4016378,1,393,b70af40060f6710e,8
1580765517.4017808,0,464,06e81000010001d9,8
1580765517.402286,1,394,b705161600f538a8,8
1580765517.4024181,1,395,b706cc1680f4a047,8
1580765517.4032857,1,396,b70d720c20fba092,8
1580765517.4034183,1,397,b71abef6a0ff611b,8
1580765517.4035492,0,921,1046002300000000,8
1580765517.4044144,1,399,b70c080000f688e1,8
1580765517.4054503,1,576,e000100100100100,8
1580765517.4056885,1,401,b700000000000051,8
1580765517.4059331,1,577,e000100100100100,8
1580765517.406171,1,402,b71607000084584b,8
1580765517.406507,1,578,e000100100100100,8
1580765517.4066446,1,403,b718000000845645,8
1580765517.4074328,1,580,e000100100100100,8
1580765517.4085062,1,582,e000100100100100,8
1580765517.4086435,1,407,b70e640000044815,8
1580765517.4090168,1,583,e000100100100100,8
1580765517.40929,1,408,b70c000060ff6023,8
1580765517.4094384,1,584,e400010000000000,8
1580765517.4104168,1,411,b7040090e00030ff,8
1580765517.4112854,1,412,b7fe000260fe20da,8
1580765517.4114158,1,413,b70000026000904f,8
1580765517.411866,0,905,0020000000000000,8
1580765517.4121306,0,1114,6c02000000000000,8
1580765517.4122853,1,414,b7f80004e0fe4078,8
1580765517.4132879,1,416,b77fff69ba0000,7
1580765517.4134336,1,296,d7400000084e,6
1580765517.4136724,1,417,b70009f20000015d,8
1580765517.4138088,0,934,0801080108010801,8
1580765517.4142854,1,418,b779387938793875,8
1580765517.4144237,1,419,b701fc0001fc005d,8
1580765517.4152856,1,436,b706ba0f18017eda,8
1580765517.4154236,1,437,b77ffc00000ffcfb,8
1580765517.4162567,1,438,b735de00001cc96e,8
1580765517.4165068,1,439,b7141bfb001eb776,8
1580765517.4168632,0,467,00b0360f0d0000de,8
1580765517.4171348,0,170,200e200420192010,8
1580765517.417286,1,440,b70fb809000175be,8
1580765517.4177167,1,441,b70d5ef8081ec4c6,8
1580765517.4178836,0,552,f81f0045,4
1580765517.4180162,0,186,01b32092,4
1580765517.4184206,1,443,b7057e0000400947,8
1580765517.4185653,0,870,00003f12380200,7
1580765517.421389,0,643,0000000000008c,7
1580765517.422389,0,742,fff800087fe0004e,8
1580765517.4240053,0,935,03ff03ff000000ff,8
1580765517.4242847,0,728,0002000000000000,8
1580765517.424533,0,401,adfffc326464ff3b,8
1580765517.424793,0,608,00000c0001ff1187,8
1580765517.4555814,1,400,b80c000000042889,8
1580765517.4563093,1,401,b800000000000052,8
1580765517.4564378,1,402,b81407000084584a,8
1580765517.4569616,0,170,1fe21feb1fdb1fe6,8
1580765517.4575045,0,180,00000000c9058f19,8
1580765517.4576328,0,552,f76a008f,4
1580765517.4577653,1,404,b812000000865441,8
1580765517.4578817,0,544,00000026,4
1580765517.458181,1,405,b80a00000004288c,8
1580765517.458313,0,565,0000000a180a006b,8
1580765517.4587133,1,406,b810000008844e41,8
1580765517.4589438,1,579,2000100100100100,8
1580765517.459286,1,407,b80e640000044816,8
1580765517.4594142,1,580,2000100100100100,8
1580765517.4596593,1,408,b80e000060ff6026,8
1580765517.4600055,1,581,2000100100100100,8
1580765517.4602833,1,409,b80a64026000002a,8
1580765517.4604096,1,582,2000100100100100,8
1580765517.4606442,0,818,0000000000000000,8
1580765517.4607563,1,410,b80e009060ff80d8,8
1580765517.4612849,1,411,b81a0090e0015037,8
1580765517.4614122,1,584,2400010000000000,8
1580765517.4617333,1,412,b806000260fe00c3,8
1580765517.4622843,1,413,b806000260009056,8
1580765517.4624102,1,414,b80a640460fef01f,8
1580765517.463169,1,415,b80e617060ff30ce,8
1580765517.4641104,0,1789,000003ff03ff0000,8
1580765517.4642916,1,417,b80009f20000015e,8
1580765517.4653535,0,835,f84163c000d80082,8
1580765517.465508,1,436,b806a50f10817b3b,8
1580765517.466172,1,437,b87ffc00000ffcfc,8
1580765517.4664116,1,438,b835cc00001d9126,8
1580765517.467049,0,170,1fdf1fe41fd81fdf,8
1580765517.4672563,1,439,b81404fb181ec081,8
