Time,Buffer,Bus,MessageID,Message,MessageLength
1583178875.8882403,000080c208004c0b290058300000151e,0,1556,290058300000151e,8
1583178875.890411,000080680800b50f000000000000004f,0,836,000000000000004f,8
1583178875.8931334,000080160800c61400000000010000bd,0,180,00000000010000bd,8
1583178875.8937109,000060680800ec150000430000000091,0,835,0000430000000091,8
1583178875.8939705,00004046060065161313080000680000,0,562,131308000068,6
1583178875.8942196,0000a0460800ca16000000000000003f,0,565,000000000000003f,8
1583178875.8944674,00004035060047170000000000b10000,0,426,0000000000b1,6
1583178875.8947163,000080650800b0170808000000000047,0,812,0808000000000047,8
1583178875.897709,000060c408009d1d1900800000000000,0,1571,1900800000000000,8
1583178875.8979595,0000403a08002c1e9904ff69ff9b007a,0,466,9904ff69ff9b007a,8
1583178875.8999019,0000206c08003022002100001600007e,0,865,002100001600007e,8
1583178875.900335,000000c20800c7222000006498fffd60,0,1552,2000006498fffd60,8
1583178875.9022787,000040150800df261a6f1a6f1a6f1a6f,0,170,1a6f1a6f1a6f1a6f,8
1583178875.9025376,0000805c05004f27fa000000e5000000,0,740,fa000000e5,5
1583178875.9027867,0000a0040800ad27013800006ffe00d3,0,37,013800006ffe00d3,8
1583178875.9030356,0000800408003528020001fc41fa80e6,0,36,020001fc41fa80e6,8
1583178875.903287,0000c0440800b1284000100000000000,0,550,4000100000000000,8
1583178875.9037285,0000006408008429000000c0000000eb,0,800,000000c0000000eb,8
1583178875.9039729,000040650200ff29002f000000000000,0,810,002f,2
1583178875.9042175,0000803808008c2a03d0200838007f7f,0,452,03d0200838007f7f,8
1583178875.9044647,0000e05c0800152b7d04000000000072,0,743,7d04000000000072,8
1583178875.9049733,0000004c0800f52b0001181ff31f5c10,0,608,0001181ff31f5c10,8
1583178875.905403,0000002516002906fe3f400000ac0000,1,296,fe3f400000ac,6
1583178875.9075282,000000c70800fa3013001f00aa000000,0,1592,13001f00aa000000,8
1583178875.9079652,000040520800bd31000000000200009e,0,658,000000000200009e,8
1583178875.9093575,000060241700970d010808008000bc00,1,291,010808008000bc,7
1583178875.9096632,000000301800050ec4083c0080000112,1,384,c4083c0080000112,8
1583178875.9099116,000000881800800eff01665300000005,1,1088,ff01665300000005,8
1583178875.9101627,000020881800fc0e7fff7fff00000049,1,1089,7fff7fff00000049,8
1583178875.9104125,000020301800980fc41592ff020001f7,1,385,c41592ff020001f7,8
1583178875.9113507,0000603018008111c4fff80000000047,1,387,c4fff80000000047,8
1583178875.911654,000080301800fe11c4fff80000000048,1,388,c4fff80000000048,8
1583178875.9128633,000080160800723b00000000010000bd,0,180,00000000010000bd,8
1583178875.9131134,000000450400ee3b0000002e01ffffff,0,552,0000002e,4
1583178875.9143817,0000203118005c17c40de2d6c0007853,1,393,c40de2d6c0007853,8
1583178875.9153523,0000603118005119c40c8edb60000835,1,395,c40c8edb60000835,8
1583178875.9163313,0000a0311800451bc41546e3a0ff70a7,1,397,c41546e3a0ff70a7,8
1583178875.9172642,0000e0311800381dc41da6e2c0fff0b0,1,399,c41da6e2c0fff0b0,8
1583178875.918318,0000203218002c1fc40053000084588d,1,401,c40053000084588d,8
1583178875.919093,00006048180095208000100100100100,1,579,8000100100100100,8
1583178875.9193704,0000603218002021c400000000000060,1,403,c400000000000060,8
1583178875.9196634,0000804818009b218000100100100100,1,580,8000100100100100,8
1583178875.919912,0000803218001722c400000000000061,1,404,c400000000000061,8
1583178875.9201636,0000a048180091228000100100100100,1,581,8000100100100100,8
1583178875.9204135,0000a03218001423c400000000000062,1,405,c400000000000062,8
1583178875.9206908,0000c04818008d238000100100100100,1,582,8000100100100100,8
1583178875.9209409,0000c03218000824c400000000000063,1,406,c400000000000063,8
1583178875.9211857,0000e048180081248000100100100100,1,583,8000100100100100,8
1583178875.9214327,0000e03218000725c400000000000064,1,407,c400000000000064,8
1583178875.9216778,00000049180080258400010000000001,1,584,8400010000000001,8
1583178875.9219244,000000331800fb25c400640260fea0c9,1,408,c400640260fea0c9,8
1583178875.9229133,000000440400fa4e00000026003fffff,0,544,00000026,4
1583178875.9231644,0000800408004f4f01ff01fb41fb80e4,0,36,01ff01fb41fb80e4,8
1583178875.9242175,0000a0331800e22ac412003061fd808a,1,413,c412003061fd808a,8
1583178875.9244661,0000c03318005a2bc40000006001a06c,1,414,c40000006001a06c,8
1583178875.9249358,0000004c0800ff520001101ff31e5904,0,608,0001101ff31e5904,8
1583178875.925369,0000e0331800d62cc4fe000261ffc08c,1,415,c4fe000261ffc08c,8
1583178875.9259503,0000404c0800eb5400080002580000ce,0,610,00080002580000ce,8
1583178875.9272928,000060341800be30c401fc0001fc006a,1,419,c401fc0001fc006a,8
1583178875.9282324,0000a0361800b232c40accfc305fe4c7,1,437,c40accfc305fe4c7,8
1583178875.9284813,0000c03618002933c47ffc00000ffc09,1,438,c47ffc00000ffc09,8
1583178875.9293547,0000e0361800a634c47ffc00000ffc0a,1,439,c47ffc00000ffc0a,8
1583178875.930356,000020371800a036c47ffc00000ffc0c,1,441,c47ffc00000ffc0c,8
1583178875.9306588,0000403718001b37c47ffc00000ffc0d,1,442,c47ffc00000ffc0d,8
1583178875.9312668,0000603718008c38c47ffc00000ffc0e,1,443,c47ffc00000ffc0e,8
1583178875.9315107,0000007a18000439e2808080808080bd,1,976,e2808080808080bd,8
1583178875.9321141,0000406608000c610000000000000000,0,818,0000000000000000,8
1583178875.9332223,0000607a1800703ce2808080808080c0,1,979,e2808080808080c0,8
1583178875.9334767,0000c04408009a634000100000000000,0,550,4000100000000000,8
1583178875.9363918,0000e05c080088697d04000000000072,0,743,7d04000000000072,8
1583178875.9375458,000000251600a244fdbf6000004b0000,1,296,fdbf6000004b,6
1583178875.9378204,0000002c180008450000081201319c51,1,352,0000081201319c51,8
1583178875.9399164,0000405208001070000000000200009e,0,658,000000000200009e,8
1583178875.9405334,0000203208005871fe067a3000000048,0,401,fe067a3000000048,8
1583178875.9412243,0000a07408009072000000000000a200,0,933,000000000000a200,8
1583178875.94239,00004015080001751a6f1a6f1a6f1a6f,0,170,1a6f1a6f1a6f1a6f,8
1583178875.9426665,0000a00408008b75013800006ffe00d3,0,37,013800006ffe00d3,8
1583178875.942916,000040170400057601fb20da003fffff,0,186,01fb20da,4
1583178875.9434726,0000806508003d770808000000000047,0,812,0808000000000047,8
1583178875.9448636,0000004c08000c7a0000f71ff31d6fff,0,608,0000f71ff31d6fff,8
1583178875.9454784,000060500700227b0000000000008c00,0,643,0000000000008c,7
1583178875.9460902,0000007008006c7c80a0000800003a01,0,896,80a0000800003a01,8
1583178875.9465184,0000c05c0800147dfff800087fe0004e,0,742,fff800087fe0004e,8
1583178875.9490612,0000603a08002a820028000000000004,0,467,0028000000000004,8
1583178875.9496794,000060c708005683160000ed00000fe5,0,1595,160000ed00000fe5,8
1583178875.950103,000020580800458408ff8cff8ebc00a7,0,705,08ff8cff8ebc00a7,8
1583178875.950534,0000003a0800ce84072e090000000118,0,464,072e090000000118,8
1583178875.9507847,0000805c05004785800000006b000000,0,740,800000006b,5
1583178875.9512198,000080380800258603cf200838007f7e,0,452,03cf200838007f7e,8
1583178875.952409,00004015080097881a6f1a6f1a6f1a6f,0,170,1a6f1a6f1a6f1a6f,8
1583178875.9526865,0000a00408002189013800006ffe00d3,0,37,013800006ffe00d3,8
1583178875.952935,0000801608009b8900000000010000bd,0,180,00000000010000bd,8
1583178875.9535117,000040460600c18a1313180000780000,0,562,131318000078,6
1583178875.9537668,0000a0460800278b000000000000003f,0,565,000000000000003f,8
1583178875.9559727,0000c06508008d8f0000000000000000,0,814,0000000000000000,8
1583178875.9575171,00006068080089920000430000000091,0,835,0000430000000091,8
1583178875.9592938,000000301800386fc5083c0080000113,1,384,c5083c0080000113,8
1583178875.9595428,000020301800b56fc51592ff22000118,1,385,c51592ff22000118,8
1583178875.960348,0000403018002e71c5fff80000000047,1,386,c5fff80000000047,8
1583178875.960603,000060301800aa71c5fff80000000048,1,387,c5fff80000000048,8
1583178875.9612205,0000803018002273c5fff80000000049,1,388,c5fff80000000049,8
1583178875.9632287,0000c0440800dd9d4000100000000000,0,550,4000100000000000,8
1583178875.9653883,000080311800f17ac50c1ed990fff1dd,1,396,c50c1ed990fff1dd,8
1583178875.9656706,000000481800657ba000100100100100,1,576,a000100100100100,8
1583178875.9666698,000040481800587da000100100100100,1,578,a000100100100100,8
1583178875.9674373,0000807f0800f3a500002a002b807f30,0,1020,00002a002b807f30,8
1583178875.9684093,000040321800cc80c500000000000060,1,402,c500000000000060,8
1583178875.9690027,0000e04818003982a000100100100100,1,583,a000100100100100,8
1583178875.9692647,000080321800c082c500000000000062,1,404,c500000000000062,8
1583178875.969516,0000002516003a83fdbf6000004b0000,1,296,fdbf6000004b,6
1583178875.969764,0000a0321800a083c500000000000063,1,405,c500000000000063,8
1583178875.970014,0000004918001884a400010000000001,1,584,a400010000000001,8
1583178875.9702644,0000c0321800b884c500000000000064,1,406,c500000000000064,8
1583178875.9705148,0000e03218003485c500000000000065,1,407,c500000000000065,8
1583178875.9712942,000000331800a786c500640260feb0da,1,408,c500640260feb0da,8
1583178875.9715457,0000203318001f87c50000026001501a,1,409,c50000026001501a,8
1583178875.9717956,0000405208006fae000000000200009e,0,658,000000000200009e,8
1583178875.9727957,00008016080080b000000000010000bd,0,180,00000000010000bd,8
1583178875.973064,000000450400fcb00000002e007fffff,0,552,0000002e,4
1583178875.9743025,0000c0331800828cc50000006001a06d,1,414,c50000006001a06d,8
1583178875.9748356,0000803808002fb403ce200838007f7d,0,452,03ce200838007f7d,8
1583178875.975097,000060770800a8b40000a40000000000,0,955,0000a40000000000,8
1583178875.9753401,000000341700768ec57fff1fc800d200,1,416,c57fff1fc800d2,7
1583178875.9755852,000020341800e98ec501f7f00000035a,1,417,c501f7f00000035a,8
1583178875.9763646,0000403418006b90c500fe00fe00fe6a,1,418,c500fe00fe00fe6a,8
1583178875.977366,0000803618005e92c5042106000014c1,1,436,c5042106000014c1,8
1583178875.9783714,0000c03618005294c57ffc00000ffc0a,1,438,c57ffc00000ffc0a,8
1583178875.9791622,000000670800cfbc0000000000000000,0,824,0000000000000000,8
1583178875.9794128,0000003718004696c57ffc00000ffc0c,1,440,c57ffc00000ffc0c,8
1583178875.9796717,000020371800c296c57ffc00000ffc0d,1,441,c57ffc00000ffc0d,8
1583178875.9802964,0000403718004098c57ffc00000ffc0e,1,442,c57ffc00000ffc0e,8
1583178875.9818947,00002058080028c208ff90ff8ebc00ab,0,705,08ff90ff8ebc00ab,8
1583178875.9821637,0000003a0800aec2072c090000000116,0,464,072c090000000116,8
1583178875.9824214,0000a06c07005dc300000000fc000000,0,869,00000000fc0000,7
1583178875.9826722,000040150800cec31a6f1a6f1a6f1a6f,0,170,1a6f1a6f1a6f1a6f,8
1583178875.9831107,0000800408006bc401ff01fa41fc80e4,0,36,01ff01fa41fc80e4,8
1583178875.9833553,0000a0040800e8c4013800006fff00d4,0,37,013800006fff00d4,8
1583178875.984313,0000808d0800e7c65a02000000000000,0,1132,5a02000000000000,8
1583178875.984989,0000004c080025c80000e41ff31b30ab,0,608,0000e41ff31b30ab,8
1583178875.9864137,00008068080029cb000000000000004f,0,836,000000000000004f,8
1583178875.988422,00002032080013cf84067a30000000ce,0,401,84067a30000000ce,8
1583178875.9894235,00006068080009d10000430000000091,0,835,0000430000000091,8
1583178875.9921641,0000206f08002bd60000000001000000,0,889,0000000001000000,8
1583178875.9924145,000040150800b2d61a6f1a6f1a6f1a6f,0,170,1a6f1a6f1a6f1a6f,8
1583178875.9927192,00008016080039d700000000010000bd,0,180,00000000010000bd,8
1583178875.9929674,000000450400b5d70000002e007fffff,0,552,0000002e,4
1583178875.993212,0000a00408000ad8013800006fff00d4,0,37,013800006fff00d4,8
1583178875.9934533,0000403a080083d89904ff6aff9c007c,0,466,9904ff6aff9c007c,8
1583178875.994182,00008065080026da0808000000000047,0,812,0808000000000047,8
1583178875.998246,00008038080024e203ce200838007f7d,0,452,03ce200838007f7d,8
1583178875.9985042,0000805c05009de28600000071000000,0,740,8600000071,5
1583178876.0004156,0000e05c080080e67d04000000000072,0,743,7d04000000000072,8
1583178876.0014164,00000025160099c1fd3f800000eb0000,1,296,fd3f800000eb,6
1583178876.001675,0000002c1800ffc10000081201319c51,1,352,0000081201319c51,8
1583178876.002291,0000401508002eea1a6f1a6f1a6f1a6f,0,170,1a6f1a6f1a6f1a6f,8
1583178876.0028598,00000064080005eb000000c0000000eb,0,800,000000c0000000eb,8
1583178876.0031114,00008004080082eb01ff01fa41fc80e4,0,36,01ff01fa41fc80e4,8
1583178876.0038936,00004052080015ed000000000200009e,0,658,000000000200009e,8
1583178876.0048969,0000004c080033ef0000ec1ff21bc84a,0,608,0000ec1ff21bc84a,8
1583178876.0058658,0000404c08001ef100080002580000ce,0,610,00080002580000ce,8
1583178876.0092275,000060241700d9d0010808008000bc00,1,291,010808008000bc,7
1583178876.0103545,000020301800cfd2c61592ff42000139,1,385,c61592ff42000139,8
1583178876.0113032,000060301800c3d4c6fff80000000049,1,387,c6fff80000000049,8
1583178876.0115535,00008030180041d5c6fff8000000004a,1,388,c6fff8000000004a,8
1583178876.013207,00008016080079ff00000000010000bd,0,180,00000000010000bd,8
1583178876.0140014,0000a04608000201000000000000003f,0,565,000000000000003f,8
1583178876.0147922,0000207f08006b029058150100000002,0,1017,9058150100000002,8
1583178876.0152338,00006031180093dcc60c8edb60000837,1,395,c60c8edb60000837,8
1583178876.0154817,0000803118000addc60c1ed960fff1ae,1,396,c60c1ed960fff1ae,8
1583178876.0163002,0000a031180086dec6152ee300ff60e1,1,397,c6152ee300ff60e1,8
1583178876.0165799,0000c0311800fbdec617c6ea40001074,1,398,c617c6ea40001074,8
1583178876.0172064,0000e03118007ae0c61d9ce200fff0e8,1,399,c61d9ce200fff0e8,8
1583178876.0177393,00000032180068e1c60064000084589f,1,400,c60064000084589f,8
1583178876.0179937,000020481800dee1c000100100100100,1,577,c000100100100100,8
1583178876.018237,0000203218006de2c600580000845894,1,401,c600580000845894,8
1583178876.0184805,000040481800e2e2c000100100100100,1,578,c000100100100100,8
1583178876.0187247,0000403218005be3c600000000000061,1,402,c600000000000061,8
1583178876.0189743,000060481800d4e3c000100100100100,1,579,c000100100100100,8
1583178876.0192192,00006032180061e4c600000000000062,1,403,c600000000000062,8
1583178876.0194638,000080481800dbe4c000100100100100,1,580,c000100100100100,8
1583178876.0197067,00008032180055e5c600000000000063,1,404,c600000000000063,8
1583178876.020134,0000a0481800cfe5c000100100100100,1,581,c000100100100100,8
1583178876.0203795,0000a032180055e6c600000000000064,1,405,c600000000000064,8
1583178876.020678,0000c0481800cfe6c000100100100100,1,582,c000100100100100,8
1583178876.0209272,0000c032180049e7c600000000000065,1,406,c600000000000065,8
1583178876.021176,0000e0481800c3e7c000100100100100,1,583,c000100100100100,8
1583178876.0222285,0000203318003ceac60000026001501b,1,409,c60000026001501b,8
1583178876.0229943,0000c044080047124000100000000000,0,550,4000100000000000,8
1583178876.0242186,0000a033180024eec6f0006061fd102a,1,413,c6f0006061fd102a,8
1583178876.0244806,0000c03318009beec60800006000a075,1,414,c60800006000a075,8
1583178876.0247724,0000403a080013169904ff6eff9f0083,0,466,9904ff6eff9f0083,8
1583178876.0250225,0000004c080088160000ec1ff21b3cbe,0,608,0000ec1ff21b3cbe,8
1583178876.0252724,0000e033180018f0c600000261ff3000,1,415,c600000261ff3000,8
1583178876.0255222,00000034170092f0c67fff1fc900d400,1,416,c67fff1fc900d4,7
1583178876.0263102,0000203418000df2c601f7f00000035b,1,417,c601f7f00000035b,8
1583178876.02656,00004034180087f2c600fe00fe00fe6b,1,418,c600fe00fe00fe6b,8
1583178876.02722,000060341800fff3c601fc0001fc006c,1,419,c601fc0001fc006c,8
1583178876.0274644,0000803618007af4c6042106000014c2,1,436,c6042106000014c2,8
1583178876.0282412,0000a0361800f3f5c60acdfd42dfde57,1,437,c60acdfd42dfde57,8
1583178876.0284872,0000c036180068f6c67ffc00000ffc0b,1,438,c67ffc00000ffc0b,8
1583178876.0289516,0000206c0800151e002000001600007e,0,865,002000001600007e,8
1583178876.0293803,0000e0361800e7f7c67ffc00000ffc0c,1,439,c67ffc00000ffc0c,8
1583178876.0296786,00000037180062f8c67ffc00000ffc0d,1,440,c67ffc00000ffc0d,8
1583178876.0303035,000020371800e2f9c67ffc00000ffc0e,1,441,c67ffc00000ffc0e,8
1583178876.0305543,0000403718005efac67ffc00000ffc0f,1,442,c67ffc00000ffc0f,8
1583178876.0313618,000060371800cdfbc67ffc00000ffc10,1,443,c67ffc00000ffc10,8
1583178876.0316103,0000007a180045fce3808080808080be,1,976,e3808080808080be,8
1583178876.0320451,00004066080036240000000000000000,0,818,0000000000000000,8
1583178876.0329208,0000004504001f260000002e001fffff,0,552,0000002e,4
1583178876.033188,0000a00408007426013800006fff00d4,0,37,013800006fff00d4,8
1583178876.0344977,000080680800ec28000000000000004f,0,836,000000000000004f,8
1583178876.0358708,0000405208006f2b000000000200009e,0,658,000000000200009e,8
1583178876.0364819,000020320800cc2c8a067a30000000d4,0,401,8a067a30000000d4,8
1583178876.0415595,0000605007008f360000000000008c00,0,643,0000000000008c,7
1583178876.0423696,00004015080054381a6f1a6f1a6f1a6f,0,170,1a6f1a6f1a6f1a6f,8
1583178876.042672,000000440400c43800000026001fffff,0,544,00000026,4
1583178876.0432093,000080040800f639020001f941fd80e6,0,36,020001f941fd80e6,8
1583178876.0434637,0000a00408006f3a013800006fff00d4,0,37,013800006fff00d4,8
1583178876.043705,0000a0460800e83a000000000000003f,0,565,000000000000003f,8
1583178876.0439475,000040350600653b0000000000b10000,0,426,0000000000b1,6
1583178876.0441902,000080650800ce3b0808000000000047,0,812,0808000000000047,8
1583178876.0444305,0000c0670700483c0fff2680001f0000,0,830,0fff2680001f00,7
1583178876.0447059,0000603a0800b83c0028000000000004,0,467,0028000000000004,8
1583178876.0451355,0000004c0800bb3d0000e91ff21b34b3,0,608,0000e91ff21b34b3,8
1583178876.0454006,0000803808002f3e03c9200838007f78,0,452,03c9200838007f78,8
1583178876.0458713,000020580800fe3e08ff96ff92bc00b5,0,705,08ff96ff92bc00b5,8
1583178876.0461144,0000404c0800733f00080002580000ce,0,610,00080002580000ce,8
1583178876.0463638,0000003a0800eb3f0726090000000110,0,464,0726090000000110,8
1583178876.0466108,0000805c050063408c00000077000000,0,740,8c00000077,5
1583178876.0524058,000040150800d84b1a6f1a6f1a6f1a6f,0,170,1a6f1a6f1a6f1a6f,8
1583178876.0526874,000080160800654c00000000010000bd,0,180,00000000010000bd,8
1583178876.052937,0000a0040800e14c013800005fff00c4,0,37,013800005fff00c4,8
1583178876.053181,0000004504005a4d0000002e001fffff,0,552,0000002e,4
1583178876.053431,0000c0440800fa4d4000100000000000,0,550,4000100000000000,8
1583178876.053682,000060680800744e0000430000000091,0,835,0000430000000091,8
1583178876.0539312,000000640800ed4e000000c0000000eb,0,800,000000c0000000eb,8
1583178876.0541818,000040650200684f002f000000000000,0,810,002f,2
1583178876.056241,000000d408006953c00000000f000400,0,1696,c00000000f000400,8
1583178876.0567033,0000403a08002f549904ff70ffa10087,0,466,9904ff70ffa10087,8
1583178876.0593615,0000003018007a32c7083c0080000115,1,384,c7083c0080000115,8
1583178876.0596735,000020301800f732c71594ff4200013c,1,385,c71594ff4200013c,8
1583178876.0602987,0000403018007034c7fff80000000049,1,386,c7fff80000000049,8
1583178876.061263,0000803018006436c7fff8000000004b,1,388,c7fff8000000004b,8
1583178876.0615103,0000a0301800e136c7fff8000000004c,1,389,c7fff8000000004c,8
1583178876.063091,0000a0040800c960013800005fff00c4,0,37,013800005fff00c4,8
1583178876.0633385,0000003118004b3ac70836ffc0000156,1,392,c70836ffc0000156,8
1583178876.0635824,000020311800c43ac71cb6e5f0ffe0df,1,393,c71cb6e5f0ffe0df,8
1583178876.0643635,0000403118003f3cc71a56e220ffc08b,1,394,c71a56e220ffc08b,8
1583178876.0662987,0000c03118002d40c717d4e920003082,1,398,c717d4e920003082,8
1583178876.0665708,0000202c1700a340801e007f00088e00,1,353,801e007f00088e,7
1583178876.0668175,0000e03118001241c71d9ce200fff8f1,1,399,c71d9ce200fff8f1,8
1583178876.0673764,0000807f0800456900002b002b807f18,0,1020,00002b002b807f18,8
1583178876.067683,0000204818009342e000100100100100,1,577,e000100100100100,8
1583178876.0684624,0000604818008644e000100100100100,1,579,e000100100100100,8
1583178876.0687578,0000603218000045c700000000000063,1,403,c700000000000063,8
1583178876.0693128,0000803218000246c700000000000064,1,404,c700000000000064,8
1583178876.069861,0000a0321800f446c700000000000065,1,405,c700000000000065,8
1583178876.070123,0000c04818006d47e000100100100100,1,582,e000100100100100,8
1583178876.070368,0000c0321800f547c700000000000066,1,406,c700000000000066,8
1583178876.070939,0000e0321800e848c700000000000067,1,407,c700000000000067,8
1583178876.0711942,0000004918006049e400010000000001,1,584,e400010000000001,8
1583178876.0714364,000000331800e949c700640260feb0dc,1,408,c700640260feb0dc,8
1583178876.0716846,000020331800614ac700000461ff804d,1,409,c700000461ff804d,8
1583178876.0728905,000000450400d7730000002e00ffffff,0,552,0000002e,4
1583178876.0734763,0000a03318004b4ec7fe006061fd6089,1,413,c7fe006061fd6089,8
1583178876.0737302,0000a04608005e75000000000000003f,0,565,000000000000003f,8
1583178876.073977,000060500700db750000000000008c00,0,643,0000000000008c,7
1583178876.0742173,0000c0331800c44fc70c000060ffc099,1,414,c70c000060ffc099,8
1583178876.075332,000000341700b851c77fff1fca00d600,1,416,c77fff1fca00d6,7
1583178876.0755806,0000203418002952c701f7f00000035c,1,417,c701f7f00000035c,8
1583178876.0760283,0000603a08001c7a0028000000000004,0,467,0028000000000004,8
1583178876.0762784,000040341800ad53c700fe00fe00fe6c,1,418,c700fe00fe00fe6c,8
1583178876.0765288,0000603418002554c701fc0001fc006d,1,419,c701fc0001fc006d,8
1583178876.0771768,000020580800357c08ff9dff9ebc00c8,0,705,08ff9dff9ebc00c8,8
1583178876.0783215,0000c03618009457c77ffc00000ffc0c,1,438,c77ffc00000ffc0c,8
1583178876.078568,0000e03618001058c77ffc00000ffc0d,1,439,c77ffc00000ffc0d,8
1583178876.079176,00000067080008800000000000000000,0,824,0000000000000000,8
1583178876.0794258,0000003718008859c77ffc00000ffc0e,1,440,c77ffc00000ffc0e,8
1583178876.079687,000020371800045ac77ffc00000ffc0f,1,441,c77ffc00000ffc0f,8
1583178876.0803013,000040371800825bc77ffc00000ffc10,1,442,c77ffc00000ffc10,8
1583178876.0805817,000060371800fe5bc77ffc00000ffc11,1,443,c77ffc00000ffc11,8
1583178876.0823107,00004015080068861a6f1a6f1a6f1a6f,0,170,1a6f1a6f1a6f1a6f,8
1583178876.0825603,000080680800d886000000000000004f,0,836,000000000000004f,8
1583178876.0828109,0000c044080055874000100000000000,0,550,4000100000000000,8
1583178876.0830598,000080040800cf87020001f941fc80e5,0,36,020001f941fc80e5,8
1583178876.0833097,0000a00408004888013800004fff00b4,0,37,013800004fff00b4,8
1583178876.0845,0000203208008b8a90067a30000000da,0,401,90067a30000000da,8
1583178876.084984,0000004c0800678b0000d61ff01a3ea7,0,608,0000d61ff01a3ea7,8
1583178876.08541,0000606808007f8c0000430000000091,0,835,0000430000000091,8
1583178876.0858755,0000404c0800538d00080002580000ce,0,610,00080002580000ce,8
1583178876.0883002,0000403a080012929904ff75ffa50090,0,466,9904ff75ffa50090,8
1583178876.0923114,000040150800e9991a6f1a6f1a6f1a6f,0,170,1a6f1a6f1a6f1a6f,8
1583178876.0925639,000080380800599a03c4200838007f73,0,452,03c4200838007f73,8
1583178876.0928118,000080160800cf9a00000000010000bd,0,180,00000000010000bd,8
1583178876.0930598,0000a00408004b9b013800003fff00a4,0,37,013800003fff00a4,8
1583178876.0933118,000000450400c69b0000002e01ffffff,0,552,0000002e,4
1583178876.0935614,0000401704001b9c01f920d800000000,0,186,01f920d8,4
1583178876.0945313,0000805c0500139e920000007d000000,0,740,920000007d,5
1583178876.0964935,0000e05c0800f6a17d04000000000072,0,743,7d04000000000072,8
1583178876.09752,000000251600097dfcbf8000006a0000,1,296,fcbf8000006a,6
1583178876.0997815,00004052080076a8000000000200009e,0,658,000000000200009e,8
1583178876.1022432,0000401508006aad1a6f1a6f1a6f1a6f,0,170,1a6f1a6f1a6f1a6f,8
1583178876.102495,000000440400daad00000026001fffff,0,544,00000026,4
1583178876.1027405,00004046060031ae1313000000600000,0,562,131300000060,6
1583178876.1029832,000080040800a2ae020001f941fc80e5,0,36,020001f941fc80e5,8
1583178876.103226,0000a00408001daf013800003fff00a4,0,37,013800003fff00a4,8
1583178876.1034715,0000a04608009aaf000000000000003f,0,565,000000000000003f,8
1583178876.103716,00000064080019b0000000c0000000eb,0,800,000000c0000000eb,8
1583178876.1039598,00004065020094b0002f000000000000,0,810,002f,2
1583178876.104953,0000004c080074b20000d31fee1991f4,0,608,0000d31fee1991f4,8
1583178876.1054072,0000605007008bb30000000000008c00,0,643,0000000000008c,7
1583178876.1064303,0000c05c08007db5fff800087fe0004e,0,742,fff800087fe0004e,8
1583178876.1079862,0000603a080007b80028000000000004,0,467,0028000000000004,8
1583178876.1084497,00002032080067b994067a30000000de,0,401,94067a30000000de,8
1583178876.1087515,00002058080016ba08ffa3ffa3bd00d4,0,705,08ffa3ffa3bd00d4,8
1583178876.110263,0000203018001196c81594ff6200015d,1,385,c81594ff6200015d,8
1583178876.1105134,0000403018008a96c8fff8000000004a,1,386,c8fff8000000004a,8
1583178876.1113,0000603018000598c8fff8000000004b,1,387,c8fff8000000004b,8
1583178876.111556,0000803018008198c8fff8000000004c,1,388,c8fff8000000004c,8
1583178876.1132255,0000e0301800ec9bc8fff8000000004f,1,391,c8fff8000000004f,8
1583178876.1143699,000020311800e09dc81cbce5c00000d7,1,393,c81cbce5c00000d7,8
1583178876.1146183,000040311800579ec81a64e260fff00a,1,394,c81a64e260fff00a,8
1583178876.1152565,000060311800d49fc81346efe00020a4,1,395,c81346efe00020a4,8
1583178876.1160157,00008038080003c803c1200838007f70,0,452,03c1200838007f70,8
1583178876.116263,0000a0311800c8a1c81514e340ff6009,1,397,c81514e340ff6009,8
1583178876.1165075,0000c03118003ea2c817c4e900000023,1,398,c817c4e900000023,8
1583178876.1173358,0000e0311800bba3c81d9ce200fff8f2,1,399,c81d9ce200fff8f2,8
1583178876.1181188,00002048180020a52000100100100100,1,577,2000100100100100,8
1583178876.1183622,000020321800afa5c8005b0000845899,1,401,c8005b0000845899,8
1583178876.118892,000040321800a1a6c800000000000063,1,402,c800000000000063,8
1583178876.1191487,0000604818001aa72000100100100100,1,579,2000100100100100,8
1583178876.11941,000060321800a3a7c800000000000064,1,403,c800000000000064,8
1583178876.11969,0000804818001ea82000100100100100,1,580,2000100100100100,8
1583178876.1199462,00008032180099a8c800000000000065,1,404,c800000000000065,8
1583178876.1210456,0000e048180003ab2000100100100100,1,583,2000100100100100,8
1583178876.1213179,0000e03218008babc800000000000068,1,407,c800000000000068,8
1583178876.121574,00000049180006ac2400010000000001,1,584,2400010000000001,8
1583178876.1218204,00000033180081acc800640260fec0ed,1,408,c800640260fec0ed,8
1583178876.1222453,0000203318007eadc808000061ff7042,1,409,c808000061ff7042,8
1583178876.1229963,00008004080092d5020001f941fb80e4,0,36,020001f941fb80e4,8
1583178876.1243157,0000a033180066b1c800008061fd408c,1,413,c800008061fd408c,8
1583178876.1245677,0000c0331800dfb1c8f2000060ffb070,1,414,c8f2000060ffb070,8
1583178876.125007,0000004c080082d90000da1fec19167e,0,608,0000da1fec19167e,8
1583178876.1252506,0000e03318005ab3c800000261ff3002,1,415,c800000261ff3002,8
1583178876.1254902,000000341700d6b3c87fff1fcb00d800,1,416,c87fff1fcb00d8,7
